ID,titulo,titulo_completo,empresa,comentario_curto,comentario,link,data,cidade,local,problema
108602931,REVESTIMENTO DO SAPATO DESMANCHANDO,REVESTIMENTO DO SAPATO DESMANCHANDO,Vizzano," armário, sem uso, longe de calor e umidade, e hoje ao organizar meus calçados me deparo com o sapato todo ""esfarelando"". Como pode um sapato sem uso se...","Olá, ganhei um sapato dessa marca, muito bonito. Usei uma única vez, tanto que o solado está novíssimo(vide foto anexa). O sapato estava guardado em meu armário, sem uso, longe de calor e umidade, e hoje ao organizar meus calçados me deparo com o sapato todo ""esfarelando"". Como pode um sapato sem uso se desmanchar assim? Fui no site, preenchi o formulário de reclamação e vi uma mensagem que a garantia é de apenas 90 dias.Como pode um sapato que não deve ter sido tão barato ser tão descartável assim? Material que não resite a alguns meses?Péssima qualidade.Gostaria realmente que a empresa desse um retorno e troque esse sapato descartável por um que preste!",https://www.reclameaqui.com.br/vizzano/revestimento-do-sapato-desmanchando_bRkZqZKM_3cRQvE1/, 16/07/20 às 17h24,Fortaleza, Fortaleza - CE,0
108533355,Solado,Solado,Via Marte," Marte, teriam calçados tão ruim. Quase não usava só de vez em quando para ir trabalhar. Grata...","Boa Noite. Comprei um tênis via Marte menos de um ano e o solado está horrível conforme foto que mandarei, nunca pensei que uma empresa tão renovada como a Via Marte, teriam calçados tão ruim. Quase não usava só de vez em quando para ir trabalhar. Grata",https://www.reclameaqui.com.br/via-marte/solado_rq-6GBL-K4DXZ4nM/, 15/07/20 às 20h53,São Paulo, São Paulo - SP,0
108531963,2 peças com problema,2 peças com problema,Schutz - Loja Online,"Boa noite! Eu fiz uma compra recentemente pelo site (menos de dois meses) e dois dos calçados deixaram a desejar. Um foi o slip on glitter, que...","Boa noite! Eu fiz uma compra recentemente pelo site (menos de dois meses) e dois dos calçados deixaram a desejar. Um foi o slip on glitter, que infelizmente além de desconfortável, em 3 vezes de uso caíram as pedrinhas e o glitter ficou bem feio.   O outro foi o high knit zíper, que também caiu a pedrinha. Eu gostaria de saber o que vocês podem fazer. Desde já, muito obrigada!",https://www.reclameaqui.com.br/schutz-loja-online/2-pecas-com-problema_wa9Poaf1rLzFrAgs/, 15/07/20 às 20h34,São Paulo, São Paulo - SP,0
108486795,Botas Dubuy só um mês de uso,Botas Dubuy só um mês de uso,Dubuy," baixo custo - o preço final ficou em R$ 83,61 - , mas não suportar 10 dias de uso no período de um mês é um absurdo para os padrões de qualidade dos calçados comercializados no Brasil....","Comprei uma Botinha cano curto Dubuy n 38 modelo sku 502 no dia 01/06/2020 pelo Mercado Livre e recebi no dia 13/06/2020, e após poucos dias de uso, aproximadamente 10 dias, a botinha Dubuy já rasgou na parte do calcanhar direito. Nunca vi nada parecido em 40 anos que uso este tipo de sapato. Ainda que é um calçado de baixo custo - o preço final ficou em R$ 83,61 - , mas não suportar 10 dias de uso no período de um mês é um absurdo para os padrões de qualidade dos calçados comercializados no Brasil.",https://www.reclameaqui.com.br/dubuy/botas-dubuy-so-um-mes-de-uso_04-WZ53BlUvh57Xg/, 15/07/20 às 12h21,São Paulo, São Paulo - SP,0
108134839,Tênis Asics performance gel citrek,Tênis Asics performance gel citrek,Asics do Brasil,Boa noite. Fiz uma aquisição dia 10/05 de um tênis Asics e com menos de 5 utilizações começou a rasgar na lateral interna dos dois calçados. Se não bastasse...,"Boa noite. Fiz uma aquisição dia 10/05 de um tênis Asics e com menos de 5 utilizações começou a rasgar na lateral interna dos dois calçados. Se não bastasse rasgar, machucou os dois pés. Inadmissível uma marca dessa, causar um dano em tão pouco tempo. Gostaria de saber eles esses produtos não passa por controle de qualidade !!!!!! Me senti muito desassistido por essa empresa e muito aborrecido por uma marca que tanto elevam sua qualidade, vender um tênis de tão pouca qualidade.",https://www.reclameaqui.com.br/asics-do-brasil/tenis-asics-performance-gel-citrek_zBvTPWq6hS-BAhwq/, 10/07/20 às 18h45,Rio das Ostras, Rio das Ostras - RJ,0
107934787,Sandália Vizzano não presta.,Sandália Vizzano não presta.,Vizzano,"Nunca tive problemas com calçados pois sempre fui caltelosa , infelizmente minha experiência com a sandália Vizzano não foi boa, procurei a loja física e me...","Nunca tive problemas com calçados pois sempre fui caltelosa , infelizmente minha experiência com a sandália Vizzano não foi boa, procurei a loja física e me negaram a troca por falta no estoque, sem contra que além de desconfortável, descascando e o salto da sandália ficou fofo e arrebentou. Triste e insatisfeita.",https://www.reclameaqui.com.br/vizzano/sandalia-vizzano-nao-presta_bBBe9KZA-wVMwDzz/, 08/07/20 às 15h17,Mossoró, Mossoró - RN,0
107927641,Produto de péssima qualidade;,Produto de péssima qualidade;,Capodarte, outros calçados da marca e sou cliente de uma das lojas físicas da minha cidade. Jamais imaginei que a empresa trataria o cliente com tamanho descaso no caso de um...,"Comprei um slip-on injetado no dia 18/05/2020 pelo site que foi entregue em 22/05/2020. Usei poucas vezes, e na segunda semana de uso o material plástico com o qual o calçado foi fabricado começou a rasgar na parte superior do pé. Trata-se de um material de má qualidade que facilmente  racha quando se anda com o sapato, o que caracteriza um erro de fabricação.Em 15/06/2020, após vários dias tentando contato telefônico sem sucesso,  fiz uma reclamação no SAC pelo site, que gerou o protocolo 200615-000497. Entretanto, nunca obtive nenhuma resposta da empresa. Estou muito decepcionada com a Capodarte. Tenho outros calçados da marca e sou cliente de uma das lojas físicas da minha cidade. Jamais imaginei que a empresa trataria o cliente com tamanho descaso no caso de um defeito de fabricação. Fiquei supresa ao ver que a reputação da empresa aqui no Reclame Aqui é muito ruim.",https://www.reclameaqui.com.br/capodarte/produto-de-pessima-qualidade_e2yZn8JZn9HbzSSE/, 08/07/20 às 14h01,Brasília, Brasília - DF,0
107770855,Obsolescência programada?,Obsolescência programada?,Timberland - Loja Física ,"Prezados,  a Timberland adota política de obsolescência programada, em detrimento do consumidor? Em que pede ter perdido calçados Timberland de pouco uso...","Prezados,  a Timberland adota política de obsolescência programada, em detrimento do consumidor? Em que pede ter perdido calçados Timberland de pouco uso, estou teimando em adquirir produtos que estão no meu carrinho da loja Orientista que já saíram de linha e eu estou em dúvida se já não estariam se deteriorando, levando en conta que os preços e lucros dessa marca são exorbitantes, ou seja, por coerência com os altos preços, os calçados devem ser duráveis... Então, pf, me esclareçam se esses calçados (Nabi 5 e Foster) já estariam com o prazo de validade vencendo, pois, neste caso, deixo de comprar",https://www.reclameaqui.com.br/timberland-loja-fisica/obsolescencia-programada_c_FDh1a4qu1kcvwS/, 08/07/20 às 09h26,São José do Rio Preto, São José do Rio Preto - SP,0
107871007,Análise feita e troca do produto recusada,Análise feita e troca do produto recusada,Santa Lolla - Loja Física," tênis e foi andar no asfalto, pisou na gramado, o que eu não entendo, é que de calçados de outras marcas como moleca, havaianas, Dakota, beira rio que são bem...","No dia 30/12/2019 realizei a compra de um tênis feminino slip on de couro, que veio com a lateral descolada fui realizar a troca, mas como não tinha meu tamanho no mesmo modelo em couro, troquei pelo modelo em suede preto.Acontece que as laterais do calçado que a empresa chama de solado, não é possível limpar com água, sabão e pano, então  entreguei meu calçado no dia 15/03/2020 e retirei no domingo dia 05/07/2020, com a resposta ""de acordo com os parâmetros técnicos de qualidade o dano apresentando não foi caracterizado como vício de fabricação, e a troca não foi autorizada"". A culpa é do cliente que calçou o tênis e foi andar no asfalto, pisou na gramado, o que eu não entendo, é que de calçados de outras marcas como moleca, havaianas, Dakota, beira rio que são bem mais baratas se for utilizada água e sabãopara a limpeza as manchas saem.As manchas que estão no calçado que não saem conforme a orientação de cuidados e limpeza da marca, porque a qualidade do produto não é boa.Recebi uma orientação da gerente da loja usar sapólio líquido para retirar as manchas como ela faz o que não foi indicado.E outra coisa a loja me pediu prazo de 90 dias para realizar a análise entreguei o calçado no dia 15 e no dia 19 de março já havia sido analisado, estranho né, é mais estranho ainda é que durante todo esse período não tive um retorno sequer.Quero devolver o produto é receber meu dinheiro de volta.",https://www.reclameaqui.com.br/santa-lolla/analise-feita-e-troca-do-produto-recusada_lTOV5nHFlZHw3ZXc/, 07/07/20 às 18h32,São Paulo, São Paulo - SP,0
107846783,TÊnis botinha  sola rachada,TÊnis botinha  sola rachada,Moleca," esta decepcionando, tenho outros calçados de marcas diferentes Arezzo, Schutz, Fiever, Santa, Lolla, Jorge Bischoff, todos estão em perfeito estado, inclusive...","Fiz a compra de um tÊnis botinha 27/04/2019, quando foi outubro/2019 ela rachou a sola, (6 meses) entrei em contato, fui muito bem atendida e fizeram a troca do produto. Agora 8 meses depois de novo o mesmo episódio. Não tenho nada contra a marca, me atenderam muito bem, pós venda de qualidade, mas no quesito material esta decepcionando, tenho outros calçados de marcas diferentes Arezzo, Schutz, Fiever, Santa, Lolla, Jorge Bischoff, todos estão em perfeito estado, inclusive uma sapatilha da Santa Lolla, tenho há 3 anos, uso regular e esta ótima. Esta mensagem é um pedido para reverem os materiais escolhidos.PROTOCOLO 207657  no site de vocÊs",https://www.reclameaqui.com.br/moleca/tenis-botinha-sola-rachada_-vArytHUsiDkH1HT/, 07/07/20 às 14h16,Novo Hamburgo, Novo Hamburgo - RS,0
107732711,Tênis abriu,Tênis abriu,Pampili,Olá sempre compro calçados pampili é nunca tive nenhum problema pq são de qualidade mas dessa vez comprei um tênis pra minha filha de 1 ano há 1 semana e o tênis abriu a frente gostaria de uma resposta sem mais obrigada...,Olá sempre compro calçados pampili é nunca tive nenhum problema pq são de qualidade mas dessa vez comprei um tênis pra minha filha de 1 ano há 1 semana e o tênis abriu a frente gostaria de uma resposta sem mais obrigada,https://www.reclameaqui.com.br/pampili/tenis-abriu_EefgJVo8ndH5ZhQ4/, 06/07/20 às 10h11,São Paulo, São Paulo - SP,0
107684505,NÃO COMPRE RAPHAELLA BOOZ,NÃO COMPRE RAPHAELLA BOOZ,Raphaella Booz Calçados,Sou cliente da marca de calçados. Nunca tive problemas. Comprei uma bota com a parte dos pés em couro legítimo e o cano em couro sintético ( desta forma foi...,"Sou cliente da marca de calçados. Nunca tive problemas. Comprei uma bota com a parte dos pés em couro legítimo e o cano em couro sintético ( desta forma foi vendido o produto), sem salto,  em 15 de junho de 2019, na cidade de Blumenau no Shopping Neumarkt na Loja RAPHAELLA BOOZ (tenho a nota fiscal do produto) no valor de R$359,92, fui atendida pela vendedora Leila Bittencourt, conforme nota fiscal. Usei muito poucas vezes a bota, pois tenho algumas botas de couro de outras marcas. Como só uso botas em couro, antes de guardar passo cera de abelha, coloco em um saquinho de tecido furado e guardo na caixa com ela aberta, a tampa da caixa fica embaixo da mesma para que o produto respire e não mofe. Minhas botas são de 4 ou cinco anos e estão perfeitas. Ao usar pela primeira vez neste ano há algumas semanas, abriu a lateral da bota. Levei até um susto, pois é praticamente nova. Ao olhar mais atentamente, fiquei na dúvida com relação ao produto que foi vendido. Primeiro que não parece couro, como foi vendido, tem uma parte rosa parte interna do produto, muito estranho. Segundo que a forma como foi colado chega a ser bizarro. Não levei a um sapateiro por conta de que a pessoa de confiança é idosa e não está recebendo produtos. Mas ele vai saber me dizer se fui enganada, comprando algo que pensei ser couro. Mas, pelo que observei é falta de qualidade no acabamento e o "" couro"" que não parece couro. Pode ter acontecido um ""erro"" na hora de colocar a parte de cima na sola,isso pode acontecer, mas ficar sem o produto por essa ""qualidade "" é frustrante. Entrei em contato com a loja que vendeu, claro que não tem responsabilidade, até porque  já faz 1 ano e a marca garante por 3 meses. Até hoje não tive retorno da empresa e nem da loja. Se o sapateiro me informar que não é couro, vou adiante com esse problema, pois fui enganada. Como a marca não está nem aí para o consumidor, estou aqui para dizer as pessoas que não comprem RAPHAELLA BOOZ, que os produtos não estão com a qualidade que antes eram produzidos e a marca não está aí para seu consumidor. É  muito triste saber que durante tanto tempo comprei os produtos e tinha identificação com a marca e agora ter que dizer para as pessoas não comprarem, pois a marca não lhe garante a qualidade do produto. Infelizmente. Minha indignação é muito grande. Vou fazer vídeo pro youtube, mostrando o produto e vou mencionar em todas as redes sociais, para que mais pessoas conheçam a empresa  da cidade de São João Batista que sempre foi conhecida pela qualidade nos calçados e a forma como trata seus clientes, por uma falha em seu produto. Não compre Raphaella Booz.",https://www.reclameaqui.com.br/raphaella-booz-calcados/nao-compre-raphaella-booz__dcvtPm0wn4fKACB/, 04/07/20 às 18h30,Jaraguá do Sul, Jaraguá do Sul - SC,0
107679829,MÁ QUALIDADE DO PRODUTO,MÁ QUALIDADE DO PRODUTO,Schutz - Loja Física," pra todo lado. Fiquei muito chateada, pois era um dos meus calçados preferido, até economizava de usar para não estragar. Além disso, pelo preço que paguei não esperava que o produto pudesse ficar nessas condições. Segue uma imagem do ocorrido....","Comprei uma bota da shutz maravilhosa, paguei caríssimo neste produto (340,00) e por ser uma marca conhecida por sua qualidade confiei na sua integridade. Usei este calçado cerca de 4x no máximo e hoje quando fui usá-la novamente, fui surpreendida. A bota estava literalmente se desfazendo, soltando pedaços do tecido pra todo lado. Fiquei muito chateada, pois era um dos meus calçados preferido, até economizava de usar para não estragar. Além disso, pelo preço que paguei não esperava que o produto pudesse ficar nessas condições. Segue uma imagem do ocorrido.",https://www.reclameaqui.com.br/schutz-loja-fisica/ma-qualidade-do-produto_dvZQWSUajJy4JtZ1/, 04/07/20 às 15h58,Mogi-Guaçu, Mogi-Guaçu - SP,0
107642999,Tênis Slip alargando,Tênis Slip alargando,Santa Lolla - Loja Online,"Comprei um tênis slip on animal print, pois costumo ter muitos calçados da marca, porém esse calçado veio com um material muito inferior ao de costume da marca...","Comprei um tênis slip on animal print, pois costumo ter muitos calçados da marca, porém esse calçado veio com um material muito inferior ao de costume da marca, Logo após o primeiro uso o tênis alargou e cada vez mais, agora não consigo mais usar, pois fica saindo do pé.",https://www.reclameaqui.com.br/santa-lolla-loja-online/tenis-slip-alargando_KK_w9vOBueOA2Pkd/, 03/07/20 às 18h31,Brasília, Brasília - DF,0
107629069,Tentativa de troca de produto,Tentativa de troca de produto,Kanui," orienta), tive diversos problemas.-O primeiro foi que um dos tênis (Enviado e vendido pela DHL Calçados) já chegou porem no site da Kanui ele consta...","Comprei dois kits de tênis pela Kanui que nos anúncios aparentavam ser de ótima qualidade mas, ao chegar eles eram de péssima qualidade e totalmente diferente do que o anuncio mostrava.     Ao tentar solicitar uma devolução para ter o vale para comprar outros produtos ou o reembolso (Igual o próprio site Kanui orienta), tive diversos problemas.-O primeiro foi que um dos tênis (Enviado e vendido pela DHL Calçados) já chegou porem no site da Kanui ele consta como não entregue, o que não me possibilita a solicitar a troca ou devolução no site.-O segundo (Kit enviado pela MR Nogueira), fiz a solicitação, porem não me enviam o código de autorização para postar o produto no correio.-O terceiro é que como estou tendo esse problemas, se passar dos 30 dias da entrega não poderei fazer a devolução como esta descrito no site.",https://www.reclameaqui.com.br/kanui/tentativa-de-troca-de-produto_OndD1YPRhAwN-fmD/, 03/07/20 às 15h16,Contagem, Contagem - MG,0
107463029,NIKE AIR MAX FURADO,NIKE AIR MAX FURADO,Nike - Loja Física," nada furou.Pelo solado do tênis é visível que o produto está novo! compro muita roupa da Nike e calçados, e é a primeira vez que tenho problemas. E sem...","Usei o tênis menos de 10 vezes, sempre dentro da academia, ou seja, não pisei em nenhum material pontiagudo, nem nada disso. Nem pratiquei corrida. Antes de comprar o tênis até questionei o vendedor sobre a qualidade do amortecedor, ele me garantiu que não teria problema.Estava caminhando na esteira e do nada furou.Pelo solado do tênis é visível que o produto está novo! compro muita roupa da Nike e calçados, e é a primeira vez que tenho problemas. E sem esse retorno com certeza será a última, pois não vou mais comprar. Paguei caro pelo tênis, mas não me custa pagar desde que tenha qualidade!!Abri uma reclamação no site da Nike, enviei nota fiscal e fotos e me responderam que faltava fotos. Enviaram um link, mas ao acessar aparece login inválido. E dessa forma não consigo seguir adiante na minha reclamação. Até agora não recebi um retorno.Protocolo 63593190633014427",https://www.reclameaqui.com.br/nike-do-brasil/nike-air-max-furado_SWX4bed8760kHSxZ/, 01/07/20 às 11h58,Sapucaia do Sul, Sapucaia do Sul - RS,0
107443671,Sandália rachada,Sandália rachada,Grendene Calçados," porque ele faz uso da sandália rezando com outros calçados.Sem mais para o momento, é isso. Obrigada pela atenção.Elinia....","Adquiri uma sandália do modelo ""patrulha canina"" para meu filho em pouco tempo de uso notei rachaduras.a compra foi realizada para quê meu filho utilizasse na escolinha, mas nem chegou a usar fora de casa em consequência da pandemia.  O produto não teve exposição ao sol, muito menos produtos de limpeza abrasiva. Fiquei tão admirada com a degradação do produto que fiquei observando o modo que meu filho estava pisando e notei que está correto. Isso porque ele faz uso da sandália rezando com outros calçados.Sem mais para o momento, é isso. Obrigada pela atenção.Elinia.",https://www.reclameaqui.com.br/grendene-calcados/sandalia-rachada_bi_NUy65ZRVZpwdT/, 01/07/20 às 06h57,Leme, Leme - SP,0
107391851,Não consigo entrar em contato no site para reclamar,Não consigo entrar em contato no site para reclamar,Anacapri - Loja Online,"Fiz uma compra de 3 calçados dia 09/05/2020 pelo site Anacapri e um dos tênis já rasgou por dentro, sendo q foi pouco usado, faz dias q tento contato pelo chat...","Fiz uma compra de 3 calçados dia 09/05/2020 pelo site Anacapri e um dos tênis já rasgou por dentro, sendo q foi pouco usado, faz dias q tento contato pelo chat e por email e não consigo.Gostaria trocar esse calçado, pois foi pouco usado e já mostrou defeito e não foi barato.",https://www.reclameaqui.com.br/anacapri-loja-online/nao-consigo-entrar-em-contato-no-site-para-reclamar_eg2o3HbfTKsrbFIf/, 30/06/20 às 13h04,Mogi das Cruzes, Mogi das Cruzes - SP,0
107331605,Sapato com couro velho - descascando.,Sapato com couro velho - descascando.,Ramarim,"Sou uma fã dos calçados Ramarim, ocorre que No dia 27/06/2020, comprei um sapato Ramarim para utilizar em um compromisso no mesmo dia a noite. Porem quando...","Sou uma fã dos calçados Ramarim, ocorre que No dia 27/06/2020, comprei um sapato Ramarim para utilizar em um compromisso no mesmo dia a noite. Porem quando cheguei ao evento meu calçado estava todo descascado, fiquei muito constrangida pois havia comprado o sapato para utiliza-lo  no mesmo dia. Gosto muito desta marcar porém me sentir frustrada mediante a essa situação. Estou  registrando minha insatisfação. Gostaria de uma resposta desta conceituada empresa. No aguardo Luciane.",https://www.reclameaqui.com.br/ramarim/sapato-com-couro-velho-descascando_aOTyJG3m1t9VxFUt/, 29/06/20 às 16h25,Cariacica, Cariacica - ES,0
107279719,Tênis descascando,Tênis descascando,Dakota Calçados S-A,"Minha mãe sempre gostou dos produtos da Dakota, mas em menos de um ano, teve problema com 3 calçados. O mais recente é um tênis branco com detalhes em...","Minha mãe sempre gostou dos produtos da Dakota, mas em menos de um ano, teve problema com 3 calçados. O mais recente é um tênis branco com detalhes em dourado que foi comprado em Maio/2020, e em menos de 01 mês de uso, começou a descascar.Ela entrou em contato com a loja onde efetuou a compra, mas foi orientada a aguardar a reabertura do comércio para que possam verificar o produto e tomar as medidas cabíveis (único problema causado pelo COVID-19). Acontece que o tênis foi comprado pra ela trabalhar e não está podendo utilizar. Infelizmente, a Dakota tem deixado a desejar no quesito QUALIDADE (que por sinal, é muito importante).",https://www.reclameaqui.com.br/dakota-calcados-s-a/tenis-descascando_4fzSZydEFR2y_TTw/, 28/06/20 às 20h40,São Carlos, São Carlos - SP,0
107247315,Qd piso na agua....entra pelo furo das tiras e encharca...,Qd piso na agua....entra pelo furo das tiras e encharca o pe ou meia.,Havaianas - Loja Física,Ganhei uma havaianas ....vermelha....do mickey. Minha filha economizou para me dar. Pois a vida toda tive havaianas. Gosto muito dos calçados havaianas. Mas...,Ganhei uma havaianas ....vermelha....do mickey. Minha filha economizou para me dar. Pois a vida toda tive havaianas. Gosto muito dos calçados havaianas. Mas dessa vez me decepcionei com a qualidade apresentada.Quando piso no molhado....a agua ou o liquido pisado....entram pelo furo das tiras. Dos dois pés e tds os furos. Estou muito triste ....foi um presente comprado com muito esforço. Certa de que serei atendida. Obrigada,https://www.reclameaqui.com.br/havaianas-loja-fisica/qd-piso-na-agua-entra-pelo-furo-das-tiras-e-encharca-o-pe-ou-meia_C9_wePmJhNuGqxZb/, 27/06/20 às 17h42,Tietê, Tietê - SP,0
107245089,PEDIDO N. 10902,PEDIDO N. 10902,Calcados Miuzzi,"Na verdade são 2 pares de calçados , comprados pelo site dia 16.06.2020,na Loja MIUZZI - Franca/SP:01 MOCASSIM n. 34 (que e 1 tênis) vermelho e 01...","Na verdade são 2 pares de calçados , comprados pelo site dia 16.06.2020,na Loja MIUZZI - Franca/SP:01 MOCASSIM n. 34 (que e 1 tênis) vermelho e 01 BOTA n. 37 Café.Ambos custaram R$ 354,80 em 5 X R$ 70,96 no Cartão de Crédito.Eu recebi o pedido em 25.06.2020. Ao experimentar o ""mocassim"" Vermelho vi de imediato que o calcanhar saia do sapato ao caminhar   dentro de casa e a palmilha interna só chega até a metade da planta do pé, não sendo adequado esse tipo de acabamento. A bota seria presente à outra pessoa e também não gostei do acabamento e aparência dela. Em seguida, eu os embalei e os coloquei como vieram dentro das caixas, enviando a seguir o email à loja para ciência e me enviassem o CÓDIGO DO CORREIO REVERSO e assim, procedessem ao estorno do valor integral debitado no meu cartão de crédito, assim que recebessem a mercadoria de volta, estando dentro do prazo de 7 dias para devolução. Já enviei 3 emails à Loja MIUZZI desde então, porém não respondem, violando o CÓDIGO DE DIREITO DO CONSUMIDOR, indiferentes às normas da lei e ferindo os direitos do cliente quanto à devolução da mercadoria e estorno dos valores já pagos, estando eu como cliente dentro do prazo de 7 dias.  Será que agora no RECLAME AQUI a Loja MIUZZI vai me responder?   UFA...que desconforto!!!!",https://www.reclameaqui.com.br/calcados-miuzzi/pedido-n-10902_EfF7rtQw_sZa1z1Q/, 27/06/20 às 16h36,São Paulo, São Paulo - SP,0
107129901,Bolsa Péssima Qualidade,Bolsa Péssima Qualidade,Arezzo - Loja Física, é mole demais e fica caída nas bordas. Sempre usei a marca e tenho vários calçados mas essa bolsa é horrível e na loja que comprei que é franquia da Arezzo a...,"Ganhei uma bolsa do meu marido da Arezzo, assim que tirei a embalagem já percebi que era de péssima qualidade e  ela não se sustenta como uma bolsa normal. Ela é mole demais e fica caída nas bordas. Sempre usei a marca e tenho vários calçados mas essa bolsa é horrível e na loja que comprei que é franquia da Arezzo a vendedora disse que ela não podia fazer nada. Entrei em contato com o SAC da Arezzo e ninguém retorno .Pelas fotos que enviei dá para ver o defeito e péssima qualidade.",https://www.reclameaqui.com.br/arezzo-loja-fisica/bolsa-pessima-qualidade_lmXb2607a9aTGMDs/, 25/06/20 às 16h49,Presidente Prudente, Presidente Prudente - SP,0
107071989,Primeira decepção com a Bottero.,Primeira decepção com a Bottero.,Calçados Bottero,"Sou cliente da Bottero desde adolescente. Sempre considerei uma marca de couro legítimo de qualidade, calçados bem acabados, muito duradouros e de preço justo...","Sou cliente da Bottero desde adolescente. Sempre considerei uma marca de couro legítimo de qualidade, calçados bem acabados, muito duradouros e de preço justo. Só que, em dezembro, comprei um par de botas Bottero na Dafiti, em couro legítimo, chegaram no final do referido mês, as provei a guardei. De lá pra cá, com o começo da quarentena em março, não tive chance de usá-las, mas, para minha surpresa, o salto das botas mofou 4 vezes! Eu limpo, deixo em local arejado (tirei do compartimento em que estavam) e, ainda assim, mofam e mofam muito! Eu limpei ontem pela 4a vez (a foto foi após a limpeza), mas a textura do material dos saltos está bem áspera. Gostaria de saber o que a empresa pretende fazer sobre isso.",https://www.reclameaqui.com.br/calcados-bottero/primeira-decepcao-com-a-bottero_vI_zXVpkAbaeldKQ/, 24/06/20 às 20h36,Natal, Natal - RN,0
107023875,COTURNO DE PÉSSIMA QUALIDADE,COTURNO DE PÉSSIMA QUALIDADE,Mundial calçados,"COMPREI UM COTURNO NO DIA 17/05/2020 ATRAVÉS DO SITE DA LOJA MUNDIAL CALÇADOS, NO DIA 30/05/2020 ELA FOI ENTREGUE NA MINHA RESIDÊNCIA E DESDE ENTÃO COMECEI A...","COMPREI UM COTURNO NO DIA 17/05/2020 ATRAVÉS DO SITE DA LOJA MUNDIAL CALÇADOS, NO DIA 30/05/2020 ELA FOI ENTREGUE NA MINHA RESIDÊNCIA E DESDE ENTÃO COMECEI A USA-LA, LEMBRANDO QUE ATÉ A DATA DE HOJE, NÃO TEM NEM 1 MÊS DE USO. HOJE, QUANDO COLOQUEI ELA PARA VIR TRABALHAR, ANDANDO VERIFIQUEI QUE O LADO ESQUERDO ESTÁ DESCOLANDO INTEIRAMENTE E NÃO É POR MAL USO, É PELA PÉSSIMA QUALIDADE DA COLA USADA MESMO. EU QUERO QUE TOMEM ALGUMA PROVIDÊNCIA QUANTO À ISSO, POIS MEU DINHEIRO NÃO É CAPIM E EU QUERO USAR MEU COTURNO SEM ME PREOCUPAR SE IREI OU NÃO FICAR DESCALÇO NA RUA.",https://www.reclameaqui.com.br/mundial-calcados/coturno-de-pessima-qualidade_UbzXEv2dXlKYnTqX/, 24/06/20 às 10h42,São Paulo, São Paulo - SP,0
106985785,Calçado descolando,Calçado descolando,Tricae,"Dia 10 de junho fiz a compra de três pares de calçados para minha filha,os calçados chegaram são lindos!Porém o tênis está descolando e não tem uma semana de usoGostaria que a empresa solucionasse por gentileza...","Dia 10 de junho fiz a compra de três pares de calçados para minha filha,os calçados chegaram são lindos!Porém o tênis está descolando e não tem uma semana de usoGostaria que a empresa solucionasse por gentileza",https://www.reclameaqui.com.br/tricae/calcado-descolando_PJ8aMvdPhYyVMgpl/, 23/06/20 às 17h20,São José dos Campos, São José dos Campos - SP,0
106958261,Tenis DVS falsificado,Tenis DVS falsificado,Kanui," ""indústria brasileira Randall IND. e COM. de calçados LTDA"" sendo que a marca e americana....","Boa tarde comprei um tenis da KANUI da marca DVS modelo beck side e e falso conheço a marca desde ano 2005 e com certeza e falso o solado nao corresponde com a marca, a qualidade nem se compara com o original e pesquisando mai a fundo nem esse modelo existe, o tenis vem ate com uma etiqueta colada na palmilha escrita ""indústria brasileira Randall IND. e COM. de calçados LTDA"" sendo que a marca e americana.",https://www.reclameaqui.com.br/kanui/tenis-dvs-falsificado_c19Ge2QyKTvleQqq/, 23/06/20 às 12h32,São Paulo, São Paulo - SP,0
106930009,Sandália ortope glitter rosa - má qualidade,Sandália ortope glitter rosa - má qualidade,Ortopé,", minha filha amou, porém não dou Um semana pra parecer uma sandalia velha. Sempre comprei os calçados dessa marca, mas depois dessa, não recomendo mais para ninguém....","Sandália ortope glitter rosaModelo 22050046Comprei a sandália no site da tricae, a mesma chegou no dia 22 de junho e após 1 hora de uso o glitter da sandália começou a soltar. Poxa a sandália foi cara e não durou uma hora de uso, fiquei decepcionada com a qualidade da marca. A sandália é muito bonita, minha filha amou, porém não dou Um semana pra parecer uma sandalia velha. Sempre comprei os calçados dessa marca, mas depois dessa, não recomendo mais para ninguém.",https://www.reclameaqui.com.br/ortope/sandalia-ortope-glitter-rosa-ma-qualidade_Ve7_K4SGvU0PtDLD/, 23/06/20 às 00h26,São Paulo, São Paulo - SP,0
106889159,ID 105022803,ID 105022803,Arezzo - Loja Física," como a satisfação dos clientes não importa aonde comprou, e sim devem analisar a situação como um todo.Estou me referindo de dois calçados que estão apresentando o mesmo problema....","Gostaria que me retornassem a réplica ref. 105022803Vejo que uma empresa como a Arezzo, a ""garantia"" dos produtos não deveria ser 90 dias, bem como a satisfação dos clientes não importa aonde comprou, e sim devem analisar a situação como um todo.Estou me referindo de dois calçados que estão apresentando o mesmo problema.",https://www.reclameaqui.com.br/arezzo-loja-fisica/id-105022803_zi4wYCM5Sb3f7Kpl/, 22/06/20 às 14h31,Erechim, Erechim - RS,0
